Label	Tweet	HS	Abusive	HS_Individual	HS_Group	HS_Religion	HS_Race	HS_Physical	HS_Gender	HS_Other	HS_Weak	HS_Moderate	HS_Strong	result_HS
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
0														0
